id,question_type,question,answer,answer_text,answer_skill,chapter_id,topic,subtopic,stale_risk,tags,options
20210521112926mogj3uqattcaovzcylqkev,true_false,机动车驾驶证遗失、损毁无法辨认时，应当向车辆管理所申请补领。,A,正确,机动车驾驶证遗失或损毁的，可向机动车驾驶证核发地或核发地以外的车管所申请补发。,2,law,driver-license,low,chapter:2;驾驶证,正确 | 错误
20210521112926hacbbdutqrfrecuhvrwthj,single_choice,驾驶机动车驶入高速公路加速车道后，遇行车道车辆较少时，应如何行驶？,B,从正常行驶车辆后驶入行车道,从加速车道驶入行车道，不能影响正常行驶的车辆，要从正常行驶车辆后方驶入行车道。,1,safe-driving,road-rules,low,chapter:1;安全行车,从正常行驶车辆前驶入行车道 | 从正常行驶车辆后驶入行车道 | 加速直接驶入行车道 | 停车等待正常行驶车辆通过
20210524151049cngnkhkpnt9empapy67nex,single_choice,在道路上发生交通事故，未造成人身伤亡，当事人对事实及成因无争议的，应当如何处理？,A,即行撤离现场，自行协商处理损害赔偿事宜,发生事故，未造成人员伤亡，且双方无争议的，应尽快撤离现场自行协商解决。,14,unknown,unknown,low,chapter:14,即行撤离现场，自行协商处理损害赔偿事宜 | 将车停在原地，保护好现场，等待交通警察前来处理 | 保护现场，请保险公司定损 | 不得撤离现场
20210524151049hnoczacflky8fsq3h84dwp,true_false,如图所示，驾驶机动车行经该路段，如果前车行驶相对较慢，在对向没有来车的情况下可以超车。,B,错误,图中右前方是连续弯路警告标志，应减速慢行，不得超车。,1,traffic-signals,signals-signs-markings,low,chapter:1;交通信号,正确 | 错误
20210601102119ry8mrwzjl82khkgn7fhik2,true_false,驾驶机动车通过无划分车道的道路时，机动车在道路中间通行，非机动车和行人在道路两侧通行。,A,正确,在没有划分车道的道路，行人和非机动车在两侧通行，机动车在中间通行。,1,unknown,unknown,low,chapter:1,正确 | 错误
20210601102119qhr5qa9gurejhjmgwwo2r9,single_choice,造成交通事故后逃逸，尚不构成犯罪的，公安机关交通管理部门除按照规定罚款外，还可以并处（ ）？,B,15日以下拘留,造成交通事故后逃逸，尚不构成犯罪的，处15日拘留，并处罚款200-2000元。,15,unknown,unknown,low,chapter:15,吊销驾驶证 | 15日以下拘留 | 扣留车辆 | 5年内不得重新取得驾驶证
20210608142951ygwdc4zyo7s5g13igczlmb,true_false,小型自动挡汽车科目二考试内容包括倒车入库、坡道定点停车和起步、侧方停车、曲线行驶、直角转弯。,B,错误,小型自动挡汽车科目二考试内容包括倒车入库、侧方停车、曲线行驶、直角转弯共4项。,2,safe-driving,road-rules,low,chapter:2;安全行车,正确 | 错误
20210608142951pt2s9awsvvuyvr4vdot5b,single_choice,在路口遇到图中这种黄灯不断闪烁时，提醒车辆应注意什么？,D,路口交通信号暂时解除,图中黄灯不断闪烁，表示路口交通信号暂时解除，警示驾驶人要注意瞭望，确认安全再通过。,1,unknown,unknown,low,chapter:1,路口禁止一切车辆通行 | 路口发生道路交通事故 | 路口交通管制需要清空 | 路口交通信号暂时解除
202106111534559ygisdutfvys5lfcgszjs3,true_false,学习驾驶证明的有效期是三年。,A,正确,学习驾驶证明的有效期是3年，从科目一考试合格后开始算起。,2,law,driver-license,low,chapter:2;驾驶证,正确 | 错误
202106111534559pb4qwk2wp4b8xmazwrhuf,true_false,如图所示，A车右转遇人行横道有行人通过时，应保持较低车速通过。,B,错误,图中A车在人行横道处右转，有行人正通过，应停车让行，等行人通过后再通过。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20210621155106piktc5mva3ju9x1e9chqfh,true_false,当发现前车正在超车时，为了避免发生交通事故，驾驶人应紧跟前车，选择合适的时机超越前车。,B,错误,准备超车时，发现前车正在超车，应放弃超车。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
202106211551063xsh6crz2tr4zeoucsduzb,single_choice,在隧道内行驶，发现行驶路线错误，应如何行驶？,A,继续行驶，驶出隧道后寻找合适路线,隧道内发现路线错误，只能继续行驶，驶出隧道后再找合适的路线。,1,unknown,unknown,low,chapter:1,继续行驶，驶出隧道后寻找合适路线 | 在紧急停车带掉头 | 在隧道内停车，查找清楚路线之后再通行 | 在确认后方无来车的情况下逆行驶出隧道
20210723093224p5wqsfmkgffnqnwjyd2ttw,true_false,驾驶机动车发生交通事故未造成人身伤亡，双方当事人对事故无异议的，也要在现场等待交警处理。,B,错误,交通事故未造成人身伤亡，双方当事人对事故无异议的，可即行撤离自行协商解决。,14,traffic-signals,signals-signs-markings,low,chapter:14;交通信号,正确 | 错误
20210723093224hiflrl2mekbhjwxhjasroc,true_false,夜间会车，应当在对向来车150米以外改用近光灯。,A,正确,夜间会车，要在150米以外改用近光灯。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20210723093224pmfzbzjueowudfod9nmhmc,true_false,夜间在没有照明的路段，与前车跟车距离较近时，应当开启远光灯照明。,B,错误,夜间行车，与前车跟车距离较近时，不得使用远光灯。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20210723093224rdkekkejegegukrimdaa31,true_false,道路划设的专用车道，其他机动车可以临时借道超车。,B,错误,专用车道是提供给公交车专用的，非紧急情况下不允许借道行驶。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20210806113513dntjjcuyyqhhjzc6y58iwp,true_false,驾驶人年龄在70岁以上时，准驾车型为C1的驾驶人每年都要体检1次，准驾车型C2的驾驶人可以每两年检查1次身体状况。,B,错误,年龄在70周岁以上的机动车驾驶人，应当每年进行一次身体检查。,2,law,driver-license,low,chapter:2;驾驶证,正确 | 错误
20210806113513lhn7wsdyp9h82ls3twgti3,true_false,对交通事故损害赔偿的争议，当事人可以请求公安机关交通管理部门调解，也可以向人民法院提起民事诉讼。,A,正确,对交通事故损害赔偿的争议，当事人可以请求公安机关交通管理部门调解，也可以向人民法院提起民事诉讼。,14,unknown,unknown,low,chapter:14,正确 | 错误
202108061135132anbvjxbvejrumvcugtccg,single_choice,当事人对交通事故损害赔偿有争议，请求公安机关交通管理部门调解，在收到交通事故认定书之日起多少日内要提出书面调解申请？,C,10日,当事人对交通事故损害赔偿有争议，请求公安机关交通管理部门调解，在收到交通事故认定书之日起10日内要提出书面调节申请。,14,unknown,unknown,low,chapter:14,3日 | 5日 | 10日 | 15日
20210806113513s8rmrnaymc8beiytuigidc,true_false,车辆起步时，只要打开了左转向灯，就可以直接起步。,B,错误,起步前要注意观察，确认安全再起步，不能“直接”。,1,unknown,unknown,low,chapter:1,正确 | 错误
20210813164425yk1bmj2ycyn8rkzknkr8hn,true_false,驾驶机动车在一般道路逆向行驶，一次记6分。,B,错误,驾驶机动车在一般道路上不按规定超车、让行的，或者逆向行驶的，一次记3分。,2,law,points,low,chapter:2;扣分,正确 | 错误
20210813164425evszcccwpvmfx54tpu2hvm,true_false,机动车登记分为注册登记、变更登记、转移登记、抵押登记和注销登记。,A,正确,机动车登记分为注册登记、变更登记、转移登记、抵押登记和注销登记。,2,law,points,low,chapter:2;扣分,正确 | 错误
20210819145945swhyjd6pkshzymqyld3mh3,true_false,因违法停车现场已被处理过的违法行为，可以申请消除电子眼处罚。,A,正确,同一违法行为不会重复处罚，交警已处理过，可申请消除电子眼处罚。,15,traffic-signals,signals-signs-markings,low,chapter:15;交通信号,正确 | 错误
20210819145945wxhn1ps1pawuc4j3pkzovm,true_false,机动车启动时，如果仪表上的报警灯持续闪烁，提醒驾驶人车辆可能存在故障，应及时停车排除故障。,A,正确,机动车启动时，仪表上的报警灯持续闪烁，说明车辆存在故障，应及时停车检修。,3,safe-driving,road-rules,low,chapter:3;安全行车,正确 | 错误
20210902165900qj44akp6llruhwyrvyxv5j,true_false,以60公里/小时的速度在没有限速标志的同向三车道的高速公路上行驶，应该走最右侧车道。,A,正确,高速公路同向有3车道，最低限速从左到右分别为：110、90、60。所以60km/h要在最右侧车道行驶。,1,traffic-signals,signals-signs-markings,low,chapter:1;交通信号,正确 | 错误
20210902165900tzpwdmib2jlob2no2sgvtm,true_false,遇前方道路发生交通事故时，在交通警察的指挥下可以临时占用对向车道。,A,正确,前方道路发生事故，只有在交警指挥下才能临时借用应急车道行驶。,14,traffic-signals,signals-signs-markings,low,chapter:14;交通信号,正确 | 错误
20210915175312bxonkhw3w6fquv7wrcteyx,true_false,图中信号灯持续闪烁表示前方路口或道路是危险路段。,A,正确,图中路口黄灯持续闪烁，表示前方是危险路段，警示过往车辆要注意瞭望，确认安全后再通过。,1,traffic-signals,signals-signs-markings,low,chapter:1;交通信号,正确 | 错误
20210915175312bf3kn98qrobpt5sgnsdgwm,true_false,驾驶机动车遇到这种情形要让左侧来车先行。,A,正确,图中右前方标志是减速让行标志，我方车辆应让左侧来车先行。,1,traffic-signals,signals-signs-markings,low,chapter:1;交通信号,正确 | 错误
20210922150442l12s69i6xwfioyqfncybug,single_choice,上车前，驾驶人应该如何进行绕车检查？,B,逆时针绕车一周,上车前，驾驶人应逆时针绕车一周检查，确认安全再上车。,3,unknown,unknown,low,chapter:3,顺时针绕车一周 | 逆时针绕车一周 | 任意方向绕车一周 | 可直接上车
20210922150443q44ct5yavrser2dzcbyufb,single_choice,机动车在夜间通过没有交通信号灯控制的交叉路口时，要怎样使用灯光？,D,交替使用远近光灯示意,夜间驾车通过没有交通信号灯控制的交叉路口时，应交替使用远近光灯示意。,1,traffic-signals,signals-signs-markings,low,chapter:1;交通信号,使用近光灯 | 使用危险报警闪光灯 | 使用远光灯 | 交替使用远近光灯示意
20210922150443shgr9zy48ygqqjgm9yiapl,true_false,雾天驾驶机动车在道路上行驶，由于能见度低，应加速行驶，尽快到达安全地点。,B,错误,雾天行车，应开启雾灯，减速慢行，不能加速。,1,unknown,unknown,low,chapter:1,正确 | 错误
20210922150443pu21axuwmwdjcckpppbmgk,true_false,车辆在高速公路上行车，不可以频繁地变更车道。,A,正确,高速公路上频繁变换车道，可能会引发严重的交通事故，不可取。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
202109281148043gxvgxpdgpmbensahq46av,true_false,在同向3车道高速公路上行车，车速高于每小时90公里、低于每小时110公里的机动车不得在高速公路最左侧车道行驶。,A,正确,同方向有3车道的高速公路，最左侧车道为快车道，最低车速不得低于110km/h。所以车速高于90低于110的机动车，不得在最左侧车道行驶。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
2021092811480488i6ujacweq2oupfq5sb7d,single_choice,夜间驾驶机动车在路口遇前方绿灯亮起时，如果人行横道上仍有行人通过，应怎样做？,A,及时减速停车让行,人行横道上有行人正通过，不管是否是绿灯，都应该及时减速停车让行。,1,safe-driving,road-rules,low,chapter:1;安全行车,及时减速停车让行 | 鸣喇叭示意行人让道 | 加速从行人前通过 | 从行人后方快速绕行
202110121733528qh7wbnsdm6q6om8m4msus,true_false,开车过程中不得主动打电话，但在车流量较少的道路上，当他人打来电话时，可以临时边开车边接电话。,B,错误,开车不能接打电话，要先找安全的地方停车。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20211012173352hhuslomzap1awyecdwq4dz,true_false,图中标志提醒驾驶人前方车辆最高限速为80公里/小时。,B,错误,图中路面数字是速度限制标记，数字为白色，是最低限速标志。,1,traffic-signals,signals-signs-markings,low,chapter:1;交通信号,正确 | 错误
20211012173352tsk8rczdbvk5c5w75wqntt,true_false,车辆在高速公路以每小时100公里以上的速度行驶时，距同车道前车50米为危险距离。,A,正确,车辆在高速公路以每小时100公里以上的速度行驶时，应与同车道前车保持100米以上的距离。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
202110121733523t5heutwisirmpkn5skszk,single_choice,机动车突然着火，以下做法错误的是什么？,B,向下风方向撤离,机动车突然着火，应往上风方向撤离。,4,unknown,unknown,low,chapter:4,尽快减速停车 | 向下风方向撤离 | 车辆远离加油站 | 设置警告标志
20211015152959a3mpvwsqy8egsjw3khzyhj,true_false,分心驾驶会影响人的反应速度，在遇紧急情况时，容易因反应不及时、采取措施不当引发事故。,A,正确,分心驾驶不利于驾驶安全，不可取。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20211015152959hohnsag1ehrcinhssxuuvh,true_false,驾车在高速公路行驶，在由加速车道汇入行车道时，操纵转向盘不应过急过猛。,A,正确,在高速公路行驶，在由加速车道汇入行车道时，操纵转向盘不应过急过猛。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
